building_id,building_type,height,num_floors,latitude,longitude
B065510,unknown,,,17.3742361,78.4212252
B065511,unknown,,,17.3740514,78.4213416
B065512,unknown,,,17.3742402,78.4215432
B065513,unknown,,,17.3742835,78.4217041
B065514,unknown,,,17.3741539,78.4217159
B065515,unknown,,,17.374019,78.4217394
B065516,unknown,,,17.3738815,78.4215242
B065517,unknown,,,17.3738924,78.4217163
B065518,unknown,,,17.3737404,78.4217232
B065519,unknown,,,17.3735245,78.421707
B065520,unknown,,,17.3733648,78.4217801
B065521,unknown,,,17.373389,78.4215894
B065522,unknown,,,17.3736019,78.421613
B065523,unknown,,,17.3737233,78.4215521
B065524,unknown,,,17.373673,78.4214335
B065525,unknown,,,17.3735819,78.4214658
B065526,unknown,,,17.3734889,78.4213404
B065527,unknown,,,17.3736039,78.4212206
B065528,unknown,,,17.373759,78.4212086
B065529,unknown,,,17.3737816,78.4212582
B065530,unknown,,,17.3737976,78.4213209
B065531,unknown,,,17.3738063,78.4214118
B065532,unknown,,,17.3739511,78.4214591
B065533,unknown,,,17.3739339,78.4213567
B065534,unknown,,,17.3740309,78.4211581
B065535,unknown,,,17.3740046,78.4210436
B065536,unknown,,,17.3739808,78.4209234
B065537,unknown,,,17.373842,78.4209314
B065538,unknown,,,17.3738161,78.4208692
B065539,unknown,,,17.373895,78.4211343
B065540,unknown,,,17.3737231,78.4210226
B065541,unknown,,,17.373544,78.4209953
B065542,unknown,,,17.3735088,78.4211075
B065543,unknown,,,17.3735467,78.4209858
B065544,unknown,,,17.3735219,78.4208262
B065545,unknown,,,17.3736865,78.4209003
B065546,unknown,,,17.3735158,78.4206601
B065547,unknown,,,17.3736481,78.4207856
B065548,unknown,,,17.373495,78.4207734
B065549,unknown,,,17.3735194,78.4206033
B065550,unknown,,,17.3737223,78.4205857
B065551,unknown,,,17.373916,78.4205605
B065552,unknown,,,17.3737851,78.4207663
B065553,unknown,,,17.373981,78.4207435
B065554,unknown,,,17.374159,78.4205367
B065555,unknown,,,17.3743148,78.4205309
B065556,unknown,,,17.3743478,78.4208455
B065557,unknown,,,17.3741827,78.4207254
B065558,unknown,,,17.3741939,78.4208719
B065559,unknown,,,17.3742266,78.421144
B065560,unknown,,,17.3742226,78.4210446
B065561,unknown,,,17.3744362,78.4210474
B065562,unknown,,,17.3744389,78.4211444
B065563,unknown,,,17.3746234,78.4211324
B065564,unknown,,,17.3746008,78.4210384
B065565,unknown,,,17.3745975,78.4209657
B065566,unknown,,,17.3745157,78.4207545
B065567,unknown,,,17.3744866,78.4208337
B065568,unknown,,,17.3744255,78.4207015
B065569,unknown,,,17.3745459,78.4206942
B065570,unknown,,,17.3746739,78.4206728
B065571,unknown,,,17.3749163,78.4207612
B065572,unknown,,,17.3748846,78.4206364
B065573,unknown,,,17.3750227,78.4206229
B065574,unknown,,,17.3751279,78.4206019
B065575,unknown,,,17.3751456,78.4207489
B065576,unknown,,,17.3750313,78.4207608
B065577,unknown,,,17.3750585,78.4209247
B065578,unknown,,,17.3752258,78.4209419
B065579,unknown,,,17.37524,78.4210388
B065580,unknown,,,17.3750632,78.4211094
B065581,unknown,,,17.3749164,78.4210953
B065582,unknown,,,17.3748272,78.4209655
B065583,unknown,,,17.3747806,78.4209732
B065584,unknown,,,17.3747535,78.4210964
B065585,unknown,,,17.3748994,78.4211935
B065586,unknown,,,17.3749016,78.4213099
B065587,unknown,,,17.374784,78.4212738
B065588,unknown,,,17.3748373,78.4214409
B065589,unknown,,,17.3746219,78.4212853
B065590,unknown,,,17.374746,78.4217381
B065591,unknown,,,17.374614,78.4216185
B065592,unknown,,,17.3748716,78.421726
B065593,unknown,,,17.3748422,78.421558
B065594,unknown,,,17.3750537,78.421515
B065595,unknown,,,17.3750616,78.4216103
B065596,unknown,,,17.375068,78.4217169
B065597,unknown,,,17.3751985,78.4217989
B065598,unknown,,,17.3749089,78.421421
B065599,unknown,,,17.375062,78.4214127
B065600,unknown,,,17.3750636,78.4212597
B065601,unknown,,,17.3752541,78.4212197
B065602,unknown,,,17.375254,78.4213069
B065603,unknown,,,17.3753682,78.4212352
B065604,unknown,,,17.3754885,78.4212661
B065605,unknown,,,17.3753625,78.4214067
B065606,unknown,,,17.3752511,78.4213968
B065607,unknown,,,17.375254,78.4215458
B065608,unknown,,,17.3753501,78.4216305
B065609,unknown,,,17.3752182,78.4217206
B065610,unknown,,,17.3753094,78.4217107
B065611,unknown,,,17.3754936,78.4217404
B065612,unknown,,,17.3753579,78.4215296
B065613,unknown,,,17.3756131,78.4215495
B065614,unknown,,,17.3756757,78.4217095
B065615,unknown,,,17.3756799,78.4213803
B065616,unknown,,,17.3755697,78.4213829
B065617,unknown,,,17.3758562,78.4212643
B065618,unknown,,,17.3757052,78.4210925
B065619,unknown,,,17.3756533,78.4209048
B065620,unknown,,,17.3755357,78.4209436
B065621,unknown,,,17.375588,78.4211088
B065622,unknown,,,17.3752557,78.421142
B065623,unknown,,,17.3754096,78.4209539
B065624,unknown,,,17.375494,78.4207548
B065625,unknown,,,17.375363,78.4207616
B065626,unknown,,,17.3752657,78.420662
B065627,unknown,,,17.3754053,78.4205733
B065628,unknown,,,17.3754174,78.4206627
B065629,unknown,,,17.3755509,78.4205733
B065630,unknown,,,17.3755828,78.4206563
B065631,unknown,,,17.3756468,78.4207393
B065632,unknown,,,17.3757592,78.4205865
B065633,unknown,,,17.375889,78.4205812
B065634,unknown,,,17.3759324,78.42078
B065635,unknown,,,17.3758331,78.420955
B065636,unknown,,,17.3759849,78.4211423
B065637,unknown,,,17.3760997,78.4209973
B065638,unknown,,,17.3762061,78.4211419
B065639,unknown,,,17.3763121,78.4209014
B065640,unknown,,,17.3763519,78.4207455
B065641,unknown,,,17.3761682,78.4208246
B065642,unknown,,,17.376178,78.420623
B065643,unknown,,,17.3761642,78.4205449
B065644,unknown,,,17.3763495,78.4206145
B065645,unknown,,,17.376555,78.4206669
B065646,unknown,,,17.3763803,78.4207373
B065647,unknown,,,17.3764255,78.4207268
B065648,unknown,,,17.3764783,78.4207588
B065649,unknown,,,17.3766613,78.4208269
B065650,unknown,,,17.3766642,78.4205663
B065651,unknown,,,17.3769015,78.4205488
B065652,unknown,,,17.3768414,78.4206351
B065653,unknown,,,17.3768325,78.4208118
B065654,unknown,,,17.3768317,78.4208018
B065655,unknown,,,17.3768875,78.4209865
B065656,unknown,,,17.376654,78.4211275
B065657,unknown,,,17.3765084,78.4208004
B065658,unknown,,,17.3765314,78.4209254
B065659,unknown,,,17.3763363,78.4209252
B065660,unknown,,,17.3764335,78.4211175
B065661,unknown,,,17.3764123,78.4214202
B065662,unknown,,,17.3766149,78.4214304
B065663,unknown,,,17.3766017,78.4212918
B065664,unknown,,,17.3767462,78.4213666
B065665,unknown,,,17.3769108,78.4212294
B065666,unknown,,,17.3766182,78.4216617
B065667,unknown,,,17.3766924,78.4215007
B065668,unknown,,,17.3769052,78.4215687
B065669,unknown,,,17.3770422,78.4217154
B065670,unknown,,,17.376753,78.4215679
B065671,unknown,,,17.3765681,78.4217262
B065672,unknown,,,17.3765873,78.4215853
B065673,unknown,,,17.3764032,78.4215814
B065674,unknown,,,17.3764572,78.421727
B065675,unknown,,,17.3762806,78.4216783
B065676,unknown,,,17.3762859,78.4215749
B065677,unknown,,,17.3763925,78.4212934
B065678,unknown,,,17.376251,78.4214213
B065679,unknown,,,17.3760756,78.4214088
B065680,unknown,,,17.3758124,78.4213955
B065681,unknown,,,17.3758619,78.4215627
B065682,unknown,,,17.3759916,78.4215564
B065683,unknown,,,17.3760273,78.4216329
B065684,unknown,,,17.3760262,78.4217395
B065685,unknown,,,17.375863,78.4217925
B065686,unknown,,,17.3758614,78.421969
B065687,unknown,,,17.3760184,78.4218832
B065688,unknown,,,17.3759839,78.4220326
B065689,unknown,,,17.3758519,78.4220503
B065690,unknown,,,17.3758082,78.4223731
B065691,unknown,,,17.3759569,78.4223385
B065692,unknown,,,17.3759753,78.4221952
B065693,unknown,,,17.3759674,78.422252
B065694,unknown,,,17.3761682,78.4222563
B065695,unknown,,,17.3762963,78.4223114
B065696,unknown,,,17.3763784,78.4222596
B065697,unknown,,,17.3761925,78.4218813
B065698,unknown,,,17.3763655,78.4218866
B065699,unknown,,,17.3764476,78.4220315
B065700,unknown,,,17.3766247,78.4220558
B065701,unknown,,,17.3768177,78.4219019
B065702,unknown,,,17.3768596,78.4220883
B065703,unknown,,,17.3768465,78.4221934
B065704,unknown,,,17.376726,78.4224667
B065705,unknown,,,17.3767953,78.4228741
B065706,unknown,,,17.376617,78.4230969
B065707,unknown,,,17.3764246,78.4229249
B065708,unknown,,,17.3760605,78.4226799
B065709,unknown,,,17.375939,78.4224792
B065710,unknown,,,17.3758396,78.4227493
B065711,unknown,,,17.3759106,78.4227959
B065712,unknown,,,17.3755749,78.4228659
B065713,unknown,,,17.3753796,78.4228744
B065714,unknown,,,17.375478,78.4228685
B065715,unknown,,,17.3753994,78.4226523
B065716,unknown,,,17.3753164,78.4225722
B065717,unknown,,,17.3754968,78.4225994
B065718,unknown,,,17.375613,78.4225498
B065719,unknown,,,17.3756582,78.4223771
B065720,unknown,,,17.3754832,78.4221637
B065721,unknown,,,17.3756426,78.4221528
B065722,unknown,,,17.3756527,78.4222563
B065723,unknown,,,17.3757853,78.4222664
B065724,unknown,,,17.3755594,78.4218176
B065725,unknown,,,17.3755302,78.4218416
B065726,unknown,,,17.3755152,78.422004
B065727,unknown,,,17.3754563,78.4220235
B065728,unknown,,,17.3754359,78.4218407
B065729,unknown,,,17.3754208,78.4220391
B065730,unknown,,,17.3753721,78.4223032
B065731,unknown,,,17.3753724,78.4221719
B065732,unknown,,,17.3754565,78.4222964
B065733,unknown,,,17.3754198,78.4223159
B065734,unknown,,,17.3754065,78.4224382
B065735,unknown,,,17.3751973,78.4223772
B065736,unknown,,,17.3752019,78.4221907
B065737,unknown,,,17.3750787,78.4223268
B065738,unknown,,,17.3752117,78.4221035
B065739,unknown,,,17.3750472,78.4218841
B065740,unknown,,,17.375085,78.4220079
B065741,unknown,,,17.3750577,78.4221091
B065742,unknown,,,17.3748688,78.4219586
B065743,unknown,,,17.3747879,78.4218392
B065744,unknown,,,17.3747606,78.4219781
B065745,unknown,,,17.3747293,78.4218515
B065746,unknown,,,17.3747611,78.4220779
B065747,unknown,,,17.3747699,78.4222974
B065748,unknown,,,17.3747625,78.4221854
B065749,unknown,,,17.374912,78.4221936
B065750,unknown,,,17.3749199,78.4223492
B065751,unknown,,,17.3749067,78.4224423
B065752,unknown,,,17.3747802,78.4223991
B065753,unknown,,,17.3747569,78.4226434
B065754,unknown,,,17.3749259,78.4227349
B065755,unknown,,,17.3749305,78.42264
B065756,unknown,,,17.3747872,78.4225242
B065757,unknown,,,17.3749257,78.4225181
B065758,unknown,,,17.3752058,78.4225018
B065759,unknown,,,17.3752121,78.4226839
B065760,unknown,,,17.3752192,78.4228968
B065761,unknown,,,17.3750916,78.423067
B065762,unknown,,,17.37487,78.4230282
B065763,unknown,,,17.3749449,78.4228834
B065764,unknown,,,17.3747786,78.4230992
B065765,unknown,,,17.374629,78.4232098
B065766,unknown,,,17.3747922,78.4233095
B065767,unknown,,,17.3746504,78.4234484
B065768,unknown,,,17.3748023,78.4234245
B065769,unknown,,,17.3750308,78.4232721
B065770,unknown,,,17.3751856,78.4231473
B065771,unknown,,,17.3751484,78.4232232
B065772,unknown,,,17.3750333,78.4233809
B065773,unknown,,,17.3750568,78.4235621
B065774,unknown,,,17.3750559,78.4234717
B065775,unknown,,,17.3750872,78.4238104
B065776,unknown,,,17.3750809,78.4236531
B065777,unknown,,,17.3749282,78.4238184
B065778,unknown,,,17.3748141,78.4238215
B065779,unknown,,,17.37487,78.4236514
B065780,unknown,,,17.3746992,78.4236819
B065781,unknown,,,17.3746733,78.4238316
B065782,unknown,,,17.3747259,78.423973
B065783,unknown,,,17.3748684,78.4239785
B065784,unknown,,,17.3746513,78.4241507
B065785,unknown,,,17.3746255,78.4243986
B065786,unknown,,,17.3748263,78.4243372
B065787,unknown,,,17.3748296,78.4244201
B065788,unknown,,,17.3749644,78.4242264
B065789,unknown,,,17.3748524,78.4241337
B065790,unknown,,,17.3749231,78.4244075
B065791,unknown,,,17.3750459,78.424411
B065792,unknown,,,17.3751124,78.4240852
B065793,unknown,,,17.3749901,78.4239768
B065794,unknown,,,17.3751251,78.4239888
B065795,unknown,,,17.3752732,78.42383
B065796,unknown,,,17.3753464,78.4240447
B065797,unknown,,,17.3751782,78.423903
B065798,unknown,,,17.375352,78.4241467
B065799,unknown,,,17.3753784,78.4242649
B065800,unknown,,,17.3752493,78.4243417
B065801,unknown,,,17.3752027,78.423656
B065802,unknown,,,17.3752516,78.4234538
B065803,unknown,,,17.3761935,78.4234147
B065804,unknown,,,17.3769135,78.425579
B065805,unknown,,,17.3756491,78.4255962
B065806,unknown,,,17.3753742,78.4255954
B065807,unknown,,,17.3753354,78.4254086
B065808,unknown,,,17.3753192,78.425251
B065809,unknown,,,17.3752948,78.425112
B065810,unknown,,,17.3755113,78.4251223
B065811,unknown,,,17.3756171,78.4253146
B065812,unknown,,,17.3753744,78.4247279
B065813,unknown,,,17.3752952,78.42459
B065814,unknown,,,17.375426,78.4245666
B065815,unknown,,,17.37534,78.4248125
B065816,unknown,,,17.3753514,78.4248879
B065817,unknown,,,17.3752683,78.4249378
B065818,unknown,,,17.3752674,78.4250508
B065819,unknown,,,17.3751103,78.4249607
B065820,unknown,,,17.3751213,78.4250851
B065821,unknown,,,17.3750808,78.4248326
B065822,unknown,,,17.3752265,78.4248145
B065823,unknown,,,17.3751332,78.4246824
B065824,unknown,,,17.3751164,78.4244032
B065825,unknown,,,17.3750438,78.4244201
B065826,unknown,,,17.3750434,78.4244944
B065827,unknown,,,17.3750166,78.4247305
B065828,unknown,,,17.3748435,78.4247331
B065829,unknown,,,17.3748437,78.4246717
B065830,unknown,,,17.3748503,78.4245262
B065831,unknown,,,17.3746315,78.4244773
B065832,unknown,,,17.3746833,78.4247463
B065833,unknown,,,17.3746734,78.4248492
B065834,unknown,,,17.3746834,78.4249315
B065835,unknown,,,17.3748541,78.4248174
B065836,unknown,,,17.3748477,78.4249135
B065837,unknown,,,17.3748728,78.4250134
B065838,unknown,,,17.3746988,78.4250495
B065839,unknown,,,17.3747172,78.4251426
B065840,unknown,,,17.3747686,78.4252483
B065841,unknown,,,17.3746225,78.4253133
B065842,unknown,,,17.3749202,78.4253794
B065843,unknown,,,17.374927,78.4253048
B065844,unknown,,,17.374918,78.4252109
B065845,unknown,,,17.3748815,78.425125
B065846,unknown,,,17.3751342,78.425182
B065847,unknown,,,17.3751374,78.4252744
B065848,unknown,,,17.375116,78.4253685
B065849,unknown,,,17.3749488,78.4254956
B065850,unknown,,,17.3751277,78.4254593
B065851,unknown,,,17.3751566,78.4256055
B065852,unknown,,,17.3749725,78.4257229
B065853,unknown,,,17.374863,78.4257448
B065854,unknown,,,17.3748295,78.4255138
B065855,unknown,,,17.3747544,78.4255333
B065856,unknown,,,17.3747607,78.4257497
B065857,unknown,,,17.3746013,78.4257453
B065858,unknown,,,17.3744647,78.4256003
B065859,unknown,,,17.3743781,78.4256042
B065860,unknown,,,17.3745876,78.4255793
B065861,unknown,,,17.3745656,78.4254701
B065862,unknown,,,17.3745643,78.4253708
B065863,unknown,,,17.3745351,78.4252773
B065864,unknown,,,17.3741683,78.4253736
B065865,unknown,,,17.3742099,78.4252915
B065866,unknown,,,17.3743175,78.4254066
B065867,unknown,,,17.3741651,78.4252187
B065868,unknown,,,17.3740869,78.425329
B065869,unknown,,,17.3739964,78.42541
B065870,unknown,,,17.3741568,78.4254064
B065871,unknown,,,17.3742725,78.4256148
B065872,unknown,,,17.3741683,78.4256495
B065873,unknown,,,17.3739944,78.425692
B065874,unknown,,,17.3738874,78.4254641
B065875,unknown,,,17.3738877,78.4257109
B065876,unknown,,,17.3735915,78.4255954
B065877,unknown,,,17.3735624,78.4254806
B065878,unknown,,,17.3737579,78.42549
B065879,unknown,,,17.3737434,78.4253414
B065880,unknown,,,17.3735321,78.4252948
B065881,unknown,,,17.3735135,78.4252171
B065882,unknown,,,17.3736985,78.4251593
B065883,unknown,,,17.3738595,78.4253257
B065884,unknown,,,17.3739562,78.4253061
B065885,unknown,,,17.3739869,78.4254462
B065886,unknown,,,17.3740027,78.4250836
B065887,unknown,,,17.3739369,78.4248022
B065888,unknown,,,17.3738764,78.4248334
B065889,unknown,,,17.3738072,78.4250121
B065890,unknown,,,17.3738858,78.4249889
B065891,unknown,,,17.3736917,78.4250346
B065892,unknown,,,17.3737346,78.4248851
B065893,unknown,,,17.373635,78.4247538
B065894,unknown,,,17.3737108,78.4246973
B065895,unknown,,,17.3733333,78.4247659
B065896,unknown,,,17.3734676,78.4245129
B065897,unknown,,,17.373481,78.4244079
B065898,unknown,,,17.3737935,78.4245553
B065899,unknown,,,17.3738251,78.4245442
B065900,unknown,,,17.3740381,78.424778
B065901,unknown,,,17.3740156,78.4246706
B065902,unknown,,,17.3740179,78.4245604
B065903,unknown,,,17.3741305,78.4245202
B065904,unknown,,,17.3742175,78.4245005
B065905,unknown,,,17.3742531,78.4246332
B065906,unknown,,,17.3741663,78.4247661
B065907,unknown,,,17.3741725,78.4246446
B065908,unknown,,,17.3741094,78.4248362
B065909,unknown,,,17.3740355,78.4248522
B065910,unknown,,,17.3741518,78.4250841
B065911,unknown,,,17.3740482,78.4248896
B065912,unknown,,,17.3741611,78.4248315
B065913,unknown,,,17.3743798,78.4248098
B065914,unknown,,,17.3743814,78.4249015
B065915,unknown,,,17.3745043,78.4251008
B065916,unknown,,,17.3744824,78.4249646
B065917,unknown,,,17.3744153,78.424783
B065918,unknown,,,17.3745546,78.4247724
B065919,unknown,,,17.3744828,78.4247214
B065920,unknown,,,17.3743939,78.4246033
B065921,unknown,,,17.3743728,78.4244789
B065922,unknown,,,17.3744922,78.424577
B065923,unknown,,,17.3745089,78.4245058
B065924,unknown,,,17.3745354,78.4241023
B065925,unknown,,,17.3743673,78.4241878
B065926,unknown,,,17.3744079,78.4242855
B065927,unknown,,,17.374385,78.4244632
B065928,unknown,,,17.3741318,78.424342
B065929,unknown,,,17.374153,78.4241337
B065930,unknown,,,17.3742488,78.4242314
B065931,unknown,,,17.3740847,78.4240688
B065932,unknown,,,17.3740835,78.4239125
B065933,unknown,,,17.3741857,78.4238099
B065934,unknown,,,17.3741874,78.4239187
B065935,unknown,,,17.3743118,78.4239402
B065936,unknown,,,17.374239,78.4237331
B065937,unknown,,,17.3744263,78.4239479
B065938,unknown,,,17.3746046,78.4239631
B065939,unknown,,,17.3745089,78.4239498
B065940,unknown,,,17.3745763,78.4237101
B065941,unknown,,,17.3744926,78.4237713
B065942,unknown,,,17.3743816,78.4238106
B065943,unknown,,,17.3743765,78.4236533
B065944,unknown,,,17.374402,78.4234967
B065945,unknown,,,17.3744954,78.4234123
B065946,unknown,,,17.3746313,78.4233304
B065947,unknown,,,17.374431,78.4231844
B065948,unknown,,,17.3743932,78.4233016
B065949,unknown,,,17.3742215,78.4233294
B065950,unknown,,,17.3740721,78.4235715
B065951,unknown,,,17.3742185,78.4235623
B065952,unknown,,,17.3741967,78.4237011
B065953,unknown,,,17.3740812,78.4236951
B065954,unknown,,,17.3740911,78.4237897
B065955,unknown,,,17.3739328,78.4236983
B065956,unknown,,,17.3739631,78.4237921
B065957,unknown,,,17.3737791,78.4237907
B065958,unknown,,,17.3739415,78.4235732
B065959,unknown,,,17.3740374,78.423464
B065960,unknown,,,17.3739129,78.4234628
B065961,unknown,,,17.3740334,78.4233419
B065962,unknown,,,17.3740378,78.4232197
B065963,unknown,,,17.3739128,78.4232237
B065964,unknown,,,17.3737547,78.4234719
B065965,unknown,,,17.3736282,78.4234782
B065966,unknown,,,17.3736377,78.4232671
B065967,unknown,,,17.3737348,78.4231999
B065968,unknown,,,17.3736436,78.4236046
B065969,unknown,,,17.3736275,78.423595
B065970,unknown,,,17.3736336,78.4236957
B065971,unknown,,,17.3737683,78.4237017
B065972,unknown,,,17.3737883,78.4239032
B065973,unknown,,,17.3736383,78.4238037
B065974,unknown,,,17.3739414,78.4239134
B065975,unknown,,,17.3739516,78.4240764
B065976,unknown,,,17.3737903,78.4241498
B065977,unknown,,,17.3737999,78.4242506
B065978,unknown,,,17.3740984,78.4242801
B065979,unknown,,,17.3741032,78.4244112
B065980,unknown,,,17.3736772,78.4243523
B065981,unknown,,,17.373575,78.4243722
B065982,unknown,,,17.3736702,78.4241598
B065983,unknown,,,17.3736703,78.4242728
B065984,unknown,,,17.3734521,78.424257
B065985,unknown,,,17.3733256,78.4243033
B065986,unknown,,,17.3732213,78.4243353
B065987,unknown,,,17.3731166,78.4243517
B065988,unknown,,,17.3729242,78.4243762
B065989,unknown,,,17.3730272,78.4243644
B065990,unknown,,,17.3728857,78.424224
B065991,unknown,,,17.3730556,78.4241862
B065992,unknown,,,17.3729758,78.423969
B065993,unknown,,,17.3729621,78.423859
B065994,unknown,,,17.3731091,78.4238449
B065995,unknown,,,17.373114,78.4239461
B065996,unknown,,,17.3733221,78.4238629
B065997,unknown,,,17.3731804,78.4241471
